data_id,db,task,key,smiles,tag,filename,i_repeat,cfd_traj,cfd_pos,cfd_node,cfd_edge
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1ccnc(=Nc2ccc(OCc3ccc(C(=O)NCc4ccccc4)cc3)[nH+]c2)[nH]1,,59.sdf,0,1.4259707927703855,2.579667329788208,15.881319999694824,19.678333282470703
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1c(CNc2ccc([N+](=O)O)cn2)ccnn1Cc1ccc(-c2nnn[nH]2)cc1,,60.sdf,0,1.6311848163604736,2.604174852371216,15.785829544067385,19.53865432739257
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1cnc(Oc2cccnc2)cc1OC1CC2(O)CCC3CC2CC31,,61.sdf,0,1.357966423034668,2.4182240962982178,9.620105743408203,17.335922241210938
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1ccc(-c2ccc(-c3ccc(C#Cc4ccccc4)cc3)[nH+]c2)n[nH]1,,62.sdf,0,1.6497673988342283,2.643705606460572,16.131446838378906,19.619441986083984
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccc(Oc2cccnc2)cc1O)N1CCC(c2ccc(O)cn2)C1,,63.sdf,0,1.4892021417617798,2.608243942260742,16.274417877197266,19.43589401245117
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc(Nc2ccc(-n3cnc(-c4ccc(-c5ncccn5)cc4)c3)cc2)nc1,,64.sdf,0,1.6084480285644531,2.5655133724212646,16.136438369750977,19.68077850341797
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(CCc2ccc(Nc3cc(-c4ccccn4)ncn3)cc2)nc1,,65.sdf,0,1.6641026735305786,2.554637670516968,15.244586944580078,19.371013641357425
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ccc2c(Nc3cccc(C(=O)Nc4ccccc4F)c3)cccc2n1,,66.sdf,0,1.6139426231384275,2.572720050811768,15.94735050201416,19.37135124206543
limk2_arm1_A_activator_dfg,use,sbdd,,c1nc(-c2noc(-c3ccc4[nH+]c(-c5cc[nH+]cn5)cnc4c3)[nH+]2)c[nH]1,,67.sdf,0,1.616240382194519,2.606263399124145,16.146595001220703,19.302892684936523
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)CCc1cccc2cc(CN3CCN(c4ccc(O)cn4)CC3)ccc12,,68.sdf,0,1.484599471092224,2.488328456878662,15.781634330749512,19.017065048217773
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2nc3cc(C4CCOc5[nH+]cccc5O4)ccc3[nH]2)[nH+]c1,,69.sdf,0,1.4976861476898191,2.6107282638549805,16.075489044189453,19.175048828125
limk2_arm1_A_activator_dfg,use,sbdd,,CC(C(=O)NCCc1ccc(O)nc1)c1ccc(-c2ncccn2)cn1,,70.sdf,0,1.4215476512908936,2.549767017364502,15.415729522705078,19.25818634033203
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccc2nn[nH]c2c1)c1csc(Nc2ccc3[nH+]cccc3c2)[nH+]1,,71.sdf,0,1.6410897970199585,2.5525097846984863,15.691494941711426,19.37824058532715
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccc(-c2nccc[nH+]2)c[nH+]1)c1cccc(-c2nn[nH]n2)c1,,72.sdf,0,1.6757404804229736,2.6214449405670166,16.280799865722656,19.466196060180664
limk2_arm1_A_activator_dfg,use,sbdd,,NC(=O)c1ccc(Oc2cc3nc4ncnccc-4c3cc2O)cc1,,73.sdf,0,1.4661859273910522,2.625765800476074,16.49311065673828,19.22745513916016
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1ncc(-c2ccnc(N3CCN(c4ccc5ncncc5n4)CC3)n2)cn1,,74.sdf,0,1.60314679145813,2.548614501953125,15.223450660705566,19.008405685424805
limk2_arm1_A_activator_dfg,use,sbdd,,,bad,75-bad.sdf,0,1.517731785774231,2.520457029342652,15.8814115524292,19.013914108276367
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(-c2cc(C(=O)Nc3ncc(-c4ccccc4)s3)ccn2)cc1,,76.sdf,0,1.723118543624878,2.535919427871704,15.830126762390137,19.61721611022949
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1ccncc1)c1ccnc2nc(OCc3cccnc3)ccc12,,77.sdf,0,1.6986000537872314,2.580019474029541,15.569472312927246,19.34116744995117
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(N2CCCN(c3cc(-c4ccc(F)cc4)ncn3)CC2)nc1,,78.sdf,0,1.412954807281494,2.4713659286499023,14.968670845031738,18.9736385345459
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1ccc(N2CCN(c3ccnc4nc(-c5ccccc5)ccc34)C2=O)cn1,,79.sdf,0,1.6870388984680176,2.702923059463501,15.724568367004396,19.36289596557617
limk2_arm1_A_activator_dfg,use,sbdd,,c1cnc2ncc(N3CCCC(c4cc(-c5ccnnn5)ccn4)C3)cc2c1,,80.sdf,0,1.4738775491714478,2.6726174354553223,15.42432975769043,19.22552299499512
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(Nc1ccc2c(Nc3cccnc3)ccnc2n1)c1cccnc1,,81.sdf,0,1.7057803869247437,2.616597890853882,15.587320327758787,19.351219177246094
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1ccc2c(C3CCN(c4ccc5c[nH+]ccc5n4)CC3)c[nH]c2c1,,82.sdf,0,1.6939347982406616,2.5477006435394287,14.898097038269045,19.00104713439941
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-n2ccc(-c3cnc(-c4ccc5c(c4)[nH]c4c[nH+]ccc45)[nH+]c3)[nH+]2)cc1,,83.sdf,0,1.7317410707473757,2.607838153839112,15.755975723266602,19.212024688720703
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1ncc(-c2ncnc3nc(-c4ccc(Cc5ccnnc5)cn4)nnc23)cn1,,84.sdf,0,1.6719906330108645,2.5739190578460693,14.24123191833496,19.23958396911621
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2ccc(-c3cc(-c4cccc(-c5nnn[nH]5)c4)n[nH]3)c[nH+]2)[nH+]c1,,85.sdf,0,1.729781150817871,2.604796886444092,15.361172676086426,19.527597427368164
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(C2=NNC=Nc3c2ccn3Cc2ccccc2)c(F)c1,,86.sdf,0,1.5436396598815918,2.531268835067749,9.42147731781006,17.956562042236328
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1ccc(Oc2ncccc2Cc2ccc(-n3cncn3)cc2)cc1,,87.sdf,0,1.7338331937789917,2.5524463653564453,15.838083267211914,19.48341560363769
limk2_arm1_A_activator_dfg,use,sbdd,,C[n+]1nc(C(=O)Nc2ccccc2)cc(C(=O)NCc2ccc[nH+]c2)c1O,,88.sdf,0,1.4913831949234009,2.503009557723999,15.747851371765137,19.530736923217773
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1ccc2c(-c3ccc(-c4ncc(-c5cccnc5)nn4)cc3)ccnc2n1,,89.sdf,0,1.7579783201217651,2.6171998977661133,15.451837539672852,19.31679916381836
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2ccc(-c3cc4ccc5cncnc5c4nn3)nn2)cc1,,90.sdf,0,1.7608575820922852,2.6918487548828125,16.013614654541016,19.039533615112305
limk2_arm1_A_activator_dfg,use,sbdd,,O=C1CC(c2ncnc3n[nH]cc3c2=O)CN1c1ccc(-c2cccc[nH+]2)[nH+]n1,,91.sdf,0,1.4592901468276978,2.629612684249878,15.70866870880127,19.37325096130371
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1cc(-c2ccc3ncncc3c2)nn1-c1ccc(Oc2ccccc2)cc1,,92.sdf,0,1.7607094049453735,2.68778920173645,15.985739707946776,19.420743942260746
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cncc(Oc3ccc(Nc4ncccn4)cc3)c2)nc1,,93.sdf,0,1.541561245918274,2.618746757507324,16.120891571044922,19.551074981689453
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1cccc(NC(=O)c2ccc(Nc3cnc4ccccc4n3)cc2)c1,,94.sdf,0,1.419711709022522,2.511658191680908,16.44815444946289,19.21561813354492
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1nnc(Nc2cnc(Oc3ccc(-c4ncccn4)cc3)cn2)nn1,,95.sdf,0,1.6799495220184326,2.6588470935821533,15.627376556396484,19.69687271118164
limk2_arm1_A_activator_dfg,use,sbdd,,c1cc(-c2ccc(-c3[nH+]c4ccc(-c5ccc(-c6nnn[nH]6)cc5)nc4o3)n[nH+]2)[nH+]cn1,,96.sdf,0,1.6732182502746582,2.617517232894897,15.151254653930664,19.301101684570312
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ccc(-c2ccc(C(O)C=Cc3ccc(-c4ccncc4)cc3)c(O)c2)cc1,,97.sdf,0,1.4375077486038208,2.5771610736846924,15.73318099975586,19.44599914550781
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2nc(-c3ccc4cc(Nc5cc[nH+]cn5)ccc4c3)n[nH]2)cc1,,98.sdf,0,1.7036083936691284,2.644784450531006,15.785260200500488,19.28993797302246
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(NCc1ccc2[nH]c(Cc3ccc[nH+]c3)cc(=O)c2c1)c1ccccc1,,99.sdf,0,1.6969316005706787,2.550215244293213,15.390898704528809,19.325345993041992
limk2_arm1_A_activator_dfg,use,sbdd,,O=C1Nc2ccc(-c3ccc(F)cc3)cc2CCC1c1cnc(-c2ccncn2)nn1,,100.sdf,0,1.6801202297210691,2.680379629135132,9.852350234985352,18.578054428100582
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1[nH+]c2cc(N3CCC(c4cnc5[nH]c(O)ccc4-5)OC3=O)ccc2nc1N,,101.sdf,0,1.4763340950012207,2.5385310649871826,15.583276748657228,18.99225807189941
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2cc(-c3ccc(NCc4cc[nH+]cc4)cc3)c3[nH]cnnc2-3)cc1,,102.sdf,0,1.498449683189392,2.622421979904175,14.375741958618164,19.456647872924805
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(CCc2nc(-c3nc(-c4ccc[nH+]c4)n[nH]3)[nH+]c3ccccc23)cc1,,103.sdf,0,1.6833397150039673,2.6477363109588623,15.604865074157717,19.377342224121094
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1[nH]c(-c2ccccc2)nnc1-c1ccc(-c2ccc[nH+]c2)cc1,,104.sdf,0,1.6905056238174438,2.697482109069824,16.204025268554688,19.4404354095459
limk2_arm1_A_activator_dfg,use,sbdd,,c1nc(-c2ccc(Nc3ccc(-c4cnn[nH]4)cc3)[nH+]n2)c2nc[nH]c2n1,,105.sdf,0,1.4352177381515503,2.5361506938934326,14.423619270324709,19.09582901000977
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(C=CCc1cccc(N=c2nccc[nH]2)c1)Nc1ccc(C(=O)O)cc1,,106.sdf,0,1.6759570837020874,2.5252022743225098,10.362138748168944,18.34672164916992
limk2_arm1_A_activator_dfg,use,sbdd,,C(#Cc1cc(NCCc2ccccc2)nc[nH+]1)c1ccc(-c2ccc3[nH]cnc3n2)cc1,,107.sdf,0,1.4786360263824463,2.675154209136963,10.480354309082031,18.607681274414062
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2ncc3ccc(N4CCCC(c5ccncc5)CC4)nc3n2)cc1,,108.sdf,0,1.673399806022644,2.646550416946411,15.818912506103516,19.20765686035156
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(NCCCc1ccc(O)c(OCCc2ccccc2)c1)c1ccccc1,,109.sdf,0,1.6677643060684204,2.539005756378174,16.978322982788086,19.47634506225586
limk2_arm1_A_activator_dfg,use,sbdd,,Fc1c(-c2ccc[nH+]c2)cc(-c2c[nH]cn2)[nH+]c1-c1cc(-c2cccc[nH+]2)c[nH+]n1,,110.sdf,0,1.7436004877090454,2.656010627746582,9.422282218933104,18.35960578918457
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(O)c1cc2cc(NC3=CN=C4Nc5ccccc5N=C4C=C3)ccc2[nH]1,,111.sdf,0,1.7200567722320557,2.595698833465576,15.805925369262695,18.92330551147461
limk2_arm1_A_activator_dfg,use,sbdd,,c1cncc(-c2nccc(N3CCC(Oc4cnccn4)CC3)n2)c1,,112.sdf,0,1.420017123222351,2.551764249801636,15.068567276000977,19.35930633544922
limk2_arm1_A_activator_dfg,use,sbdd,,Cc1[nH+]cccc1Oc1ccc(-c2n[nH]c(-c3cc[nH+]c4cccnc34)n2)c[nH+]1,,113.sdf,0,1.7521594762802124,2.6516480445861816,14.749475479125977,19.30405235290528
limk2_arm1_A_activator_dfg,use,sbdd,,COCCOc1ccc(N2CCN(C(=O)Nc3ccc4ccccc4n3)CC2)cc1,,114.sdf,0,1.6738293170928955,2.541331052780152,16.274084091186523,19.31757164001465
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(c1cccc(O)c1)c1ccc2ncc(-c3cccnc3)nc2c1,,115.sdf,0,1.6134757995605469,2.5980944633483887,15.644609451293944,19.300365447998047
limk2_arm1_A_activator_dfg,use,sbdd,,O=c1c2cnc(-c3ccc(O)cc3)cc2c2cc3ccccc3ccn1-2,,116.sdf,0,1.5625108480453491,2.571741342544556,15.39687728881836,18.846710205078125
limk2_arm1_A_activator_dfg,use,sbdd,,Oc1ncc(-c2ccc(Cc3ccc4nc5ccccc5nc4n3)cc2)cn1,,117.sdf,0,1.7676054239273071,2.655511379241944,15.381529808044434,19.29461479187012
limk2_arm1_A_activator_dfg,use,sbdd,,c1ccc(-c2nc(-c3cccc(-c4cc(-c5c[nH+]ccn5)cc[nH+]4)c3)n[nH]2)cc1,,118.sdf,0,1.6691796779632568,2.8690967559814453,10.458669662475586,18.77024269104004
limk2_arm1_A_activator_dfg,use,sbdd,,Nc1c(Cc2ccc(-c3cnc(=O)[nH]n3)cc2)n[nH]c1-c1ccc[nH+]c1,,119.sdf,0,1.5271481275558472,2.6180624961853027,15.666942596435549,19.276405334472656
limk2_arm1_A_activator_dfg,use,sbdd,,c1cc(N=c2[nH]cnc3cccnc23)cc(Oc2ccnc3[nH]ccc23)c1,,120.sdf,0,1.4422839879989624,2.542842626571656,15.34335994720459,19.053674697875977
limk2_arm1_A_activator_dfg,use,sbdd,,COc1cccc(-c2cc3c(nn2)CC(Cc2nncn2CCCN2CCCC2)CC3)c1,,121.sdf,0,1.6523185968399048,2.6336731910705566,16.49795913696289,19.81437110900879
limk2_arm1_A_activator_dfg,use,sbdd,,O=C(C=Cc1cnc(-c2ccccc2)cn1)Nc1cccc(-c2ccnnc2)c1,,122.sdf,0,1.6828478574752808,2.584286689758301,16.00223731994629,19.516918182373047
